filename,class,subtype,prompt,Unnamed: 4,Unnamed: 5,SPLIT,file_path
SOB_M_DC-14-9461-400-025,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-025.png
SOB_M_DC-14-9461-400-027,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-027.png
SOB_M_DC-14-9461-400-028,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-028.png
SOB_M_DC-14-9461-400-029,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-029.png
SOB_M_DC-14-9461-400-030,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-030.png
SOB_M_DC-14-9461-400-031,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-031.png
SOB_M_DC-14-9461-400-032,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-032.png
SOB_M_DC-14-9461-400-034,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-034.png
SOB_M_DC-14-9461-400-035,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-035.png
SOB_M_DC-14-9461-400-036,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-9461-400-036.png
SOB_M_DC-14-10926-400-001,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-001.png
SOB_M_DC-14-10926-400-002,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-002.png
SOB_M_DC-14-10926-400-003,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-003.png
SOB_M_DC-14-10926-400-004,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-004.png
SOB_M_DC-14-10926-400-005,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-005.png
SOB_M_DC-14-10926-400-006,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-006.png
SOB_M_DC-14-10926-400-007,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-007.png
SOB_M_DC-14-10926-400-008,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-008.png
SOB_M_DC-14-10926-400-009,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-10926-400-009.png
SOB_M_DC-14-11031-400-001,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-001.png
SOB_M_DC-14-11031-400-002,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-002.png
SOB_M_DC-14-11031-400-003,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-003.png
SOB_M_DC-14-11031-400-004,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-004.png
SOB_M_DC-14-11031-400-005,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-005.png
SOB_M_DC-14-11031-400-006,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-006.png
SOB_M_DC-14-11031-400-007,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-007.png
SOB_M_DC-14-11031-400-008,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-008.png
SOB_M_DC-14-11031-400-009,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-009.png
SOB_M_DC-14-11031-400-010,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-010.png
SOB_M_DC-14-11031-400-011,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-011.png
SOB_M_DC-14-11031-400-012,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-012.png
SOB_M_DC-14-11031-400-013,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-013.png
SOB_M_DC-14-11031-400-014,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-014.png
SOB_M_DC-14-11031-400-015,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11031-400-015.png
SOB_M_DC-14-11520-400-001,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-001.png
SOB_M_DC-14-11520-400-002,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-002.png
SOB_M_DC-14-11520-400-003,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-003.png
SOB_M_DC-14-11520-400-004,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-004.png
SOB_M_DC-14-11520-400-005,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-005.png
SOB_M_DC-14-11520-400-006,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-006.png
SOB_M_DC-14-11520-400-007,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-007.png
SOB_M_DC-14-11520-400-008,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-008.png
SOB_M_DC-14-11520-400-009,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-009.png
SOB_M_DC-14-11520-400-010,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-010.png
SOB_M_DC-14-11520-400-011,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-011.png
SOB_M_DC-14-11520-400-012,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-012.png
SOB_M_DC-14-11520-400-013,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-013.png
SOB_M_DC-14-11520-400-014,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-014.png
SOB_M_DC-14-11520-400-015,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-015.png
SOB_M_DC-14-11520-400-016,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-016.png
SOB_M_DC-14-11520-400-017,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-017.png
SOB_M_DC-14-11520-400-018,Malignant,Ductal_Carcinoma, Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-018.png
SOB_M_DC-14-11520-400-019,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-019.png
SOB_M_DC-14-11520-400-020,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-020.png
SOB_M_DC-14-11520-400-021,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-021.png
SOB_M_DC-14-11520-400-022,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-022.png
SOB_M_DC-14-11520-400-023,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11520-400-023.png
SOB_M_DC-14-11951-400-001,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-001.png
SOB_M_DC-14-11951-400-002,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-002.png
SOB_M_DC-14-11951-400-003,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-003.png
SOB_M_DC-14-11951-400-004,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-004.png
SOB_M_DC-14-11951-400-005,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-005.png
SOB_M_DC-14-11951-400-006,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-006.png
SOB_M_DC-14-11951-400-007,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-007.png
SOB_M_DC-14-11951-400-008,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-008.png
SOB_M_DC-14-11951-400-009,Malignant,Ductal_Carcinoma,A histopathology image showing malignant breast tissue diagnosed as ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-009.png
SOB_M_DC-14-11951-400-010,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-010.png
SOB_M_DC-14-11951-400-011,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-011.png
SOB_M_DC-14-11951-400-012,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-012.png
SOB_M_DC-14-11951-400-013,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-013.png
SOB_M_DC-14-11951-400-014,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-014.png
SOB_M_DC-14-11951-400-015,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-015.png
SOB_M_DC-14-11951-400-016,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-016.png
SOB_M_DC-14-11951-400-017,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-017.png
SOB_M_DC-14-11951-400-018,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-018.png
SOB_M_DC-14-11951-400-019,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-019.png
SOB_M_DC-14-11951-400-020,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-11951-400-020.png
SOB_M_DC-14-12312-400-001,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-001.png
SOB_M_DC-14-12312-400-002,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-002.png
SOB_M_DC-14-12312-400-003,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-003.png
SOB_M_DC-14-12312-400-004,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-004.png
SOB_M_DC-14-12312-400-005,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-005.png
SOB_M_DC-14-12312-400-006,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-006.png
SOB_M_DC-14-12312-400-007,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-007.png
SOB_M_DC-14-12312-400-008,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-008.png
SOB_M_DC-14-12312-400-009,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-009.png
SOB_M_DC-14-12312-400-010,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-12312-400-010.png
